Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
153,2,3.405648915509996,3,224,1,1,0,0,1
23,3,0.7,2,0,0,0,0,1,0
130,4,1.1,1,281,0,1,1,0,1
206,2,6.22505700286004,2,302,0,1,0,0,1
163,2,5.325842579921677,3,96,0,1,0,1,1
59,4,0.0,1,90,1,0,1,0,0
41,2,1.0,2,112,1,0,1,0,0
84,4,0.7,3,0,0,0,1,0,0
68,2,2.8,1,113,0,0,0,0,0
84,1,2.67,2,0,0,0,1,1,0
134,4,4.871791304298717,2,60,0,1,1,0,1
89,4,0.8,1,184,0,0,0,0,0
136,4,4.492371197419788,2,113,0,1,1,0,1
121,3,3.9703075911893593,2,344,0,1,0,0,1
21,2,0.7,3,129,0,0,0,0,0
154,2,5.256608537546245,2,88,0,1,1,0,1
59,2,0.8,3,0,0,0,1,0,0
98,2,6.3,1,0,0,0,0,0,0
142,1,0.8,1,0,0,0,1,0,0
44,3,1.9,2,0,0,0,0,1,0
125,3,4.763306647641851,3,43,0,1,1,1,1
85,1,4.0,3,0,0,0,1,1,0
138,4,8.368207964581675,2,25,0,1,0,1,1
158,2,7.8,1,114,0,0,1,1,0
163,2,5.589454351665663,2,108,0,1,1,1,1
19,1,0.1,1,0,0,0,1,0,0
191,2,3.0,1,0,0,0,1,0,0
160,2,3.794783615367289,2,260,0,1,0,1,1
210,2,6.071127072549392,2,30,1,1,1,1,1
165,1,7.0,3,541,0,0,0,0,1
159,3,4.855758740035314,2,58,0,1,1,1,1
139,1,4.6,1,0,0,0,0,0,0
159,4,4.9,2,111,0,0,0,0,1
59,4,1.6,1,0,0,0,0,0,0
140,1,4.0,1,0,0,0,0,1,0
162,1,8.6,1,153,1,0,1,0,0
18,1,0.6,3,0,0,0,0,0,0
105,3,1.2,3,0,1,0,0,0,0
152,3,3.915939265366197,2,113,0,1,0,1,1
41,4,1.2,2,0,0,0,1,0,0
48,1,2.1,3,0,0,0,0,0,0
31,4,0.9,2,151,1,0,1,0,0
84,3,0.7,1,166,0,0,1,0,0
10,2,0.3,2,0,0,0,1,0,0
91,4,2.6,3,0,0,0,0,0,0
81,2,1.4,1,0,0,0,1,0,0
136,3,4.79424177742474,3,403,0,1,1,0,1
180,2,7.6,1,524,0,0,0,1,0
149,1,4.7,1,0,0,0,1,0,0
21,1,0.1,2,76,0,0,1,0,0
19,3,0.5,2,97,1,0,1,0,0
19,2,0.4,1,118,0,0,1,0,0
10,2,0.1,2,0,1,0,0,1,0
201,2,2.8,1,0,0,0,1,1,0
44,1,1.1,3,0,0,0,0,0,0
58,4,2.3,3,169,0,0,1,0,0
20,4,0.3,1,97,0,0,1,0,0
25,2,0.1,3,102,0,0,1,0,0
28,2,0.8,3,0,0,0,0,0,0
149,1,3.962017362565344,2,543,0,1,0,0,1
140,3,2.975700645312347,3,47,0,1,0,1,1
72,1,2.8,1,224,0,0,0,0,0
40,3,2.2,3,0,1,0,1,0,0
172,4,8.012322963144957,2,168,0,1,1,0,1
163,2,4.847884537670727,3,31,0,1,1,0,1
62,3,2.0,3,0,0,0,1,0,0
52,2,1.1,2,0,0,0,1,0,0
156,2,5.685749000461572,2,93,0,1,0,1,1
177,3,5.100105226706797,2,170,0,1,0,0,1
156,4,4.955572630162155,3,8,0,1,0,1,1
140,4,6.069047758789952,3,164,0,1,1,0,1
155,4,6.314373902064935,3,1,0,1,1,0,1
68,4,1.3,1,0,0,0,1,0,0
84,1,2.9,3,102,1,1,0,1,0
162,1,8.1,1,0,0,0,1,0,0
52,4,1.7,2,0,1,0,1,0,0
169,3,5.415713660965927,2,408,1,1,1,0,1
33,2,0.4,3,0,0,0,1,0,0
157,4,3.930672193172823,2,228,0,1,1,0,1
169,2,6.009215876755477,2,339,0,1,0,0,1
38,2,2.1,3,95,0,0,1,0,0
22,1,0.3,3,0,0,0,0,0,0
121,1,7.3,1,167,0,0,1,0,0
165,3,3.6247688224812777,2,179,1,1,0,1,1
23,2,0.2,3,0,0,0,1,0,0
179,1,2.9,3,0,0,0,0,1,1
109,4,2.3,3,314,0,0,1,0,0
184,4,2.3,2,342,0,1,1,1,1
30,2,1.4,3,0,0,0,0,1,0
82,4,2.2,2,0,0,0,0,0,0
44,2,2.3,3,187,0,0,1,0,0
174,4,7.67184399343372,2,364,0,1,1,0,1
52,1,1.2,2,194,0,0,0,0,0
155,3,2.9768816850518043,3,157,0,1,1,0,1
49,4,2.0,3,192,0,0,0,0,0
123,1,7.3,1,0,0,0,0,0,0
172,2,4.315852568945602,2,378,1,1,0,0,1
114,4,5.2,1,0,1,1,1,0,1
169,2,8.032327567210952,2,68,0,1,1,1,1
142,3,5.051386258342036,2,104,0,1,1,1,1
137,1,4.870369584081007,2,406,1,1,0,0,1
130,2,4.382493746307902,3,304,0,1,1,1,1
18,1,0.4,3,0,0,0,0,0,0
65,3,2.2,3,0,0,0,1,0,0
14,4,1.0,1,0,0,0,1,0,0
68,3,1.6,3,0,0,0,1,1,0
31,4,0.1,3,0,0,0,1,0,0
159,3,6.415990608163267,3,100,0,1,1,1,1
152,4,3.6,3,0,0,0,0,0,1
139,2,3.283101283793662,3,8,0,1,1,1,1
83,4,2.4,3,0,1,0,0,0,0
131,2,8.37298325654346,3,538,0,1,1,0,1
23,4,1.1,3,0,0,0,0,1,0
158,4,7.291654720991787,2,202,0,1,1,0,1
59,1,3.7,3,0,0,0,1,0,0
144,3,3.2561225996615533,3,409,0,1,1,0,1
100,1,2.7,2,0,0,0,0,0,0
63,3,1.4,3,138,0,0,1,1,0
154,3,2.9884763967104018,3,31,0,1,1,0,1
35,1,1.5,2,0,0,0,1,0,0
39,4,2.2,2,0,0,0,1,1,0
170,2,3.9380493152173175,2,114,0,1,0,1,1
75,1,2.8,2,160,0,0,0,1,0
14,3,0.9,3,114,0,0,0,0,0
71,2,1.7,2,0,0,0,1,1,0
74,3,2.67,1,0,0,0,0,1,0
35,2,0.3,2,0,1,0,0,1,0
158,1,7.4,1,0,0,0,0,0,0
133,3,7.66342965865059,3,137,1,1,0,0,1
12,3,0.4,1,0,1,1,1,1,0
63,3,0.5,3,190,1,1,1,1,0
60,1,0.2,1,0,0,0,1,0,0
165,2,3.779885120317414,2,145,0,1,1,0,1
154,2,4.105981750412033,3,486,0,1,0,0,1
44,4,1.0,2,101,1,0,1,0,0
71,4,2.0,3,0,0,0,0,0,0
192,2,2.8,1,238,0,0,0,1,0
147,4,0.07209768451782761,2,377,0,1,0,1,1
161,3,6.5,2,485,1,1,0,0,1
141,2,3.3,1,0,1,1,1,1,0
155,4,6.334513315341884,2,87,0,1,1,0,1
68,4,2.9,1,0,1,0,0,1,0
58,1,0.0,1,0,0,0,0,1,0
103,3,1.8,2,364,0,0,0,0,0
43,2,1.67,2,0,0,0,0,0,0
38,1,0.2,3,0,0,0,1,0,0
58,1,0.0,2,0,0,0,1,0,0
136,1,4.3705239092653905,2,151,1,1,0,1,1
45,1,2.4,2,0,0,0,0,0,0
99,2,1.8,2,0,0,0,1,1,0
60,1,2.8,2,0,0,0,1,0,0
51,4,1.8,2,0,1,0,0,0,0
33,1,1.4,3,0,0,0,1,0,0
34,1,1.1,3,119,0,0,1,1,0
170,2,5.1977677909091335,3,220,0,1,1,0,1
42,4,1.7,1,0,0,0,0,0,0
183,2,3.7163818894385376,3,204,1,1,0,0,1
18,1,1.5,2,0,0,0,1,0,0
29,3,0.5,2,0,0,0,0,0,0
28,3,0.2,1,0,0,0,1,1,0
149,2,0.4,1,0,0,0,1,0,0
11,3,0.1,2,0,0,0,0,0,0
137,3,5.3474308171210465,2,37,0,1,1,0,1
68,1,2.8,1,0,0,0,1,0,0
80,1,1.3,3,0,0,1,1,1,0
82,2,2.5,1,0,0,0,0,0,0
79,1,2.9,1,307,0,0,0,1,0
41,2,0.6,3,0,0,0,1,1,0
41,1,1.4,3,128,0,0,1,0,0
154,4,3.2811543671779506,3,103,0,1,1,1,1
156,2,4.4854506325194965,2,175,0,1,0,0,1
13,4,0.9,2,76,0,1,1,1,0
157,3,3.718801587345475,3,153,1,1,1,0,1
147,3,6.064371449930962,2,23,0,1,0,0,1
147,3,6.1270414951705225,2,97,0,1,0,1,1
146,2,5.6787801034036365,2,214,0,1,1,0,1
72,2,0.7,2,226,0,0,0,0,0
74,4,1.8,2,112,0,0,1,1,0
89,1,2.8,3,153,0,0,1,1,0
159,1,3.772671688005482,2,148,0,1,0,0,1
49,3,2.2,2,103,0,0,1,1,0
8,1,0.5,2,0,0,0,0,1,0
19,4,0.4,1,0,0,0,1,1,0
165,2,8.0,1,0,0,0,1,0,0
171,4,4.041059027227043,2,322,1,0,1,1,1
82,3,0.1,1,0,0,0,1,0,0
25,2,0.1,2,0,0,0,0,1,0
115,4,2.2,2,0,0,0,0,0,1
81,4,3.8,2,0,0,0,0,1,0
156,2,6.1676649487816055,2,234,0,1,1,0,1
201,3,7.283313387533385,2,261,0,1,0,0,1
143,3,6.163581824058116,3,81,0,1,0,0,1
134,4,8.33429929719886,2,234,0,1,0,0,1
166,3,3.1829074699646873,2,126,0,1,0,0,1
196,2,3.676796374482336,3,87,1,1,0,0,1
143,2,3.991330540188185,3,264,0,1,1,1,1
130,2,5.338218255611374,3,219,0,1,0,1,1
140,1,2.9,1,0,0,0,1,0,0
178,2,2.9594047741664515,3,257,0,1,0,1,1
169,2,6.1,3,106,0,1,1,1,1
13,3,0.4,1,106,0,0,1,0,0
29,4,1.5,2,121,0,0,1,1,0
148,3,3.853085658888773,3,90,0,1,1,0,1
125,4,0.5,3,0,0,1,1,0,1
162,1,1.3,1,0,0,0,1,0,0
79,1,0.3,1,120,0,0,1,0,0
169,3,2.803331403868252,2,292,0,1,0,0,1
144,3,6.636763748601923,3,37,1,1,1,0,1
130,1,1.1,2,0,0,0,1,0,1
19,1,1.5,3,0,0,0,1,0,0
160,2,3.781227061009964,2,54,0,1,1,0,1
189,1,2.992202348559432,2,206,0,1,1,1,1
158,2,2.1,1,0,0,0,0,0,0
101,4,4.9,1,0,0,0,1,0,0
144,3,5.742979405798413,3,159,0,1,1,0,1
129,2,3.3,1,0,0,0,1,0,0
29,1,0.2,3,76,0,0,1,1,0
180,2,6.5,3,0,0,1,1,0,1
52,3,0.5,2,0,0,0,1,0,0
63,4,0.2,3,242,0,0,0,0,0
124,4,4.04002067597515,3,289,1,1,1,0,1
64,4,1.7,2,0,0,0,0,1,0
167,2,4.662881307514262,3,69,0,1,0,0,1
44,4,0.8,1,0,0,0,0,0,0
98,2,3.1,1,220,0,0,1,0,0
145,1,8.1,1,397,0,0,0,1,0
40,1,1.2,2,0,0,0,1,0,0
61,4,1.3,3,0,0,0,1,1,0
133,1,3.8,1,290,1,1,1,1,0
52,3,0.5,2,0,0,0,0,1,0
20,4,0.4,2,79,0,0,1,1,0
90,4,0.8,1,245,1,0,0,0,0
21,2,1.0,2,0,0,0,1,0,0
110,1,3.8,1,0,0,0,1,1,0
105,1,3.0,2,0,1,0,0,0,1
89,2,0.8,3,0,0,0,1,1,0
88,3,0.8,1,238,0,0,0,0,0
141,2,9.071691741455481,3,374,0,1,0,1,1
42,1,1.5,3,0,0,0,1,0,0
108,2,2.75,3,0,1,0,0,0,1
153,1,5.747337001605128,2,80,0,1,0,0,1
38,1,1.0,3,0,0,0,1,0,0
32,3,1.5,1,149,0,0,1,0,0
147,3,4.86338053993114,2,479,0,1,1,0,1
154,3,4.806868969810139,2,16,0,1,0,0,1
55,3,2.5,1,219,0,1,1,1,0
165,2,5.67419178710452,2,205,0,1,0,1,1
194,4,8.3,2,0,0,0,0,1,1
81,3,2.67,1,0,0,0,1,0,0
84,1,2.0,1,0,0,0,0,0,0
52,1,2.0,1,0,0,0,0,1,0
30,4,1.0,2,0,1,0,0,0,0
31,1,1.5,3,0,0,0,1,0,0
206,2,4.730484716722424,2,54,0,1,0,0,1
82,1,4.3,1,263,0,0,0,0,0
150,4,3.1712363140647595,3,399,0,1,1,0,1
130,2,7.5,1,0,0,0,0,1,0
118,1,5.4,1,0,0,0,1,1,0
61,3,2.6,2,0,0,0,1,0,0
29,1,1.9,3,0,0,0,1,1,0
48,3,2.4,1,0,0,0,0,1,0
41,1,2.5,3,0,0,0,0,0,0
196,3,4.993571985289759,3,400,0,0,1,1,1
28,3,1.5,1,0,0,0,1,0,0
41,2,1.5,1,173,0,0,1,1,0
83,4,4.0,3,0,0,0,1,0,0
94,1,4.9,1,272,0,0,1,0,0
33,3,0.5,1,136,0,1,1,1,0
131,2,4.4692033916007246,3,55,0,1,0,0,1
33,2,2.0,2,0,0,0,1,0,0
219,3,7.11083856388564,3,129,0,1,1,0,1
149,2,6.0,1,0,0,0,1,1,0
165,4,5.1,3,0,0,0,0,0,1
19,2,1.0,2,92,0,0,1,0,0
150,4,5.578469550711081,3,370,0,1,1,0,1
157,3,8.2323454765782,2,53,0,1,0,0,1
84,3,2.1,1,134,1,0,1,0,0
145,1,3.8926754032352884,3,122,1,1,1,1,1
59,3,0.9,3,199,1,0,1,0,0
41,4,1.2,2,0,0,0,1,0,0
181,1,3.3,3,589,1,1,1,0,1
142,2,5.710566874963758,3,117,0,1,1,1,1
146,2,5.200642017849536,3,301,0,1,1,1,1
22,2,0.4,1,0,0,0,1,1,0
150,2,7.2,1,0,0,0,0,1,0
158,2,3.2209176315462904,3,56,0,1,1,0,1
32,3,0.6,2,0,0,0,0,0,0
158,3,5.4,1,432,0,0,0,1,1
147,3,5.005114398151883,3,125,0,1,1,0,1
190,3,4.571757994024935,2,17,0,1,1,0,1
177,3,4.396514148781732,2,97,0,1,0,0,1
41,4,1.3,3,0,0,0,1,0,0
70,3,0.3,3,0,0,0,0,1,0
31,4,0.3,2,0,0,0,1,0,0
153,3,1.058141677466217,2,410,0,1,0,0,1
40,3,1.0,2,0,0,0,1,0,0
132,3,3.0846362199259385,3,127,0,1,1,0,1
45,4,1.5,1,204,0,0,1,0,0
120,2,7.5,1,0,1,0,0,0,0
176,2,4.577822498018164,3,28,1,1,1,0,1
151,3,5.045587070892392,1,284,0,1,0,0,1
110,1,4.1,3,0,0,0,0,0,1
171,1,4.107113280412252,2,13,0,1,1,0,1
23,4,0.4,2,78,0,0,0,0,0
103,1,0.3,1,0,0,0,1,0,0
136,3,5.3221916044995945,3,54,0,1,1,0,1
173,2,6.015472671321683,2,91,0,1,0,0,1
161,2,4.757435064317369,3,111,0,1,0,0,1
41,2,0.6,3,0,1,0,0,0,0
33,4,0.4,1,131,0,0,0,1,0
179,1,6.106984740082071,2,26,0,1,1,0,1
175,3,4.419994081516706,3,309,0,1,1,0,1
55,3,1.1,2,0,0,0,0,0,0
194,4,3.9544161836172895,2,70,0,1,0,0,1
63,1,1.6,1,0,1,0,1,0,0
55,2,1.1,2,0,0,0,1,0,0
82,3,1.0,1,309,0,0,0,0,0
60,1,1.8,3,227,0,0,1,0,0
179,3,3.9061344479409055,2,6,0,1,1,0,1
43,1,1.2,2,112,0,0,1,0,0
44,1,1.33,1,0,0,0,1,0,0
42,1,2.0,2,81,0,0,1,0,0
166,2,3.9100630290749216,3,136,0,1,1,0,1
13,4,1.0,1,84,0,0,1,0,0
158,2,0.4,2,277,0,0,0,1,1
78,4,0.1,2,0,0,0,1,0,0
182,2,3.4586234189980467,3,292,0,1,1,1,1
68,4,0.0,1,0,0,0,0,1,0
125,3,3.882825430542788,2,59,0,1,1,0,1
173,1,4.7593756562034555,2,92,0,1,1,1,1
38,1,1.4,3,0,0,0,1,0,0
150,2,4.040579241815856,2,183,0,1,1,0,1
84,3,0.6,2,0,0,0,1,1,0
79,4,2.2,2,0,0,0,0,0,0
177,2,4.407043079105106,3,86,0,1,1,1,1
41,3,2.3,1,0,0,0,0,1,0
166,2,3.9568512486508935,2,346,0,1,0,0,1
140,4,3.3198571220493385,3,152,0,1,1,1,1
146,1,9.223447450032516,3,92,0,1,1,0,1
52,1,2.0,1,0,0,0,0,0,0
181,2,3.359624311241746,3,309,1,1,1,0,1
142,3,4.491608400820374,2,302,0,1,1,0,1
115,4,3.4,2,0,0,0,1,1,0
69,3,2.67,2,0,0,0,0,0,0
83,1,2.6,2,0,1,0,0,1,0
38,3,2.2,3,0,1,0,0,0,0
168,3,4.845577430953826,2,61,0,1,1,1,1
23,1,0.1,1,0,0,0,0,1,0
174,3,4.6,2,590,0,0,0,0,1
58,1,1.8,3,0,0,0,1,0,0
85,1,1.9,1,0,0,0,1,0,0
25,1,1.4,3,0,0,0,1,0,0
152,2,4.705366570079984,2,18,1,1,0,0,1
22,2,1.4,2,0,0,0,1,1,0
207,2,3.2265614742557327,3,96,0,1,1,0,1
31,3,1.3,1,0,0,0,0,0,0
124,4,4.846656675281536,2,241,0,1,0,0,1
53,3,2.3,1,76,0,0,1,0,0
105,4,2.4,3,0,0,0,0,0,0
22,2,0.3,2,0,0,0,1,0,0
45,4,1.7,2,95,0,0,0,0,0
82,1,0.8,2,0,0,0,1,0,0
167,1,3.4576955966692418,3,104,0,1,0,1,1
82,3,2.1,1,0,0,0,0,0,0
131,2,5.274120297279263,3,33,1,1,1,0,1
186,3,4.60477517652628,3,310,0,1,0,1,1
160,4,5.9209364235468325,2,73,1,1,1,1,1
62,4,2.8,2,0,0,0,1,0,0
81,3,0.6,2,104,0,0,1,0,0
177,2,6.217868952576286,3,65,0,1,1,0,1
10,3,0.5,1,0,0,0,1,0,0
168,4,5.7,3,0,0,0,1,0,1
89,3,0.5,3,0,0,0,1,1,0
38,2,0.8,1,0,0,0,0,1,0
186,4,3.5577573262797064,2,133,0,1,1,1,1
160,4,4.3,3,410,0,0,0,0,1
78,3,2.67,2,0,0,0,1,0,0
45,2,0.7,1,0,0,0,0,0,0
140,4,0.5,1,0,0,0,0,0,1
142,4,6.2,2,120,0,1,1,1,1
113,2,0.2,1,0,0,0,1,0,0
195,2,3.0,1,0,0,0,1,1,0
29,4,0.2,1,0,0,0,0,1,0
83,2,4.5,3,0,0,0,1,0,0
137,1,5.4901853882381975,3,110,0,1,1,0,1
40,1,1.1,3,0,0,0,0,0,0
132,2,6.027935002160901,2,202,0,1,0,1,1
150,1,4.768432812791219,2,238,0,1,0,1,1
35,1,1.9,2,172,0,0,1,0,0
40,4,1.7,2,0,0,0,1,0,0
34,4,0.7,2,0,0,0,1,0,0
69,3,2.1,1,106,0,0,1,0,0
44,1,0.2,1,0,0,0,0,1,0
158,4,2.878214677509724,3,417,0,1,1,0,1
61,2,2.3,3,193,0,0,1,0,0
23,4,0.2,3,0,0,0,1,0,0
115,3,3.748708790308792,2,343,0,1,1,1,1
9,1,1.0,1,0,0,0,1,1,0
157,1,4.7775361789505375,3,68,0,1,0,0,1
181,2,3.0326297147684445,2,86,0,1,1,1,1
85,2,3.2,1,0,0,0,1,0,0
158,2,6.0,1,306,1,1,1,1,0
110,4,2.5,3,0,0,0,0,0,1
145,3,6.569754113949148,3,320,0,1,1,0,1
127,3,3.6520034886896737,3,463,0,1,1,0,1
55,4,2.0,2,0,0,0,1,0,0
161,3,4.762151150940311,2,133,0,1,1,0,1
173,3,4.902241432566148,2,442,0,0,1,1,1
59,3,2.4,1,0,0,0,0,0,0
69,1,0.8,2,0,1,0,1,0,0
158,2,3.611324820873672,2,182,0,1,1,1,1
198,1,4.517595938293844,3,114,0,1,1,0,1
145,1,0.8,1,84,0,0,1,0,0
35,4,0.8,1,0,0,0,1,1,0
141,2,4.858290258363978,3,323,1,1,1,1,1
58,2,3.2,1,0,0,0,1,0,0
48,3,0.8,3,0,0,0,0,1,0
124,2,3.9087648347241566,2,190,0,1,1,1,1
174,1,7.035511067476213,2,138,0,1,1,0,1
174,4,3.2,3,0,0,0,0,0,1
79,4,1.6,2,0,0,0,1,0,0
40,4,2.1,3,0,0,0,1,1,0
179,3,4.451991971443861,2,538,0,0,1,1,1
63,4,0.7,1,0,0,0,1,0,0
175,3,3.473489133545866,2,107,0,1,1,1,1
72,4,2.6,1,0,0,0,1,0,0
129,4,3.1340267659538865,3,151,0,1,1,1,1
135,3,4.8,2,0,1,1,1,0,1
126,4,4.839103416046738,1,468,0,1,0,0,1
136,4,6.617887914955842,2,141,0,1,0,0,1
82,2,0.4,1,0,0,0,0,0,0
80,2,2.7,1,0,0,0,1,0,0
158,2,3.0305042721590967,2,158,0,1,0,0,1
60,3,2.1,3,0,0,0,1,0,0
121,1,4.3,1,0,0,0,1,0,0
83,2,0.2,1,0,0,0,0,1,0
18,1,1.5,2,0,0,0,1,1,0
79,2,1.8,2,219,0,0,0,0,0
123,2,3.624804500744175,2,89,0,1,0,1,1
61,1,0.8,2,251,1,1,1,0,0
122,1,0.0,1,0,0,0,1,0,0
45,3,0.1,2,0,0,0,1,0,0
116,3,3.0677266842215647,3,307,0,1,1,0,1
29,1,1.4,3,102,0,0,0,1,0
154,3,3.7766410771003867,2,69,0,1,0,1,1
8,2,0.1,2,0,0,0,0,0,0
19,1,0.3,3,0,0,0,1,0,0
38,1,1.33,1,115,0,0,0,0,0
146,2,3.196293630808311,2,31,0,1,1,0,1
129,2,3.47333403640568,3,28,0,1,1,0,1
190,3,2.1,3,240,0,0,1,0,1
13,2,0.0,3,0,0,0,1,0,0
160,3,5.355669081736074,2,360,0,1,1,1,1
43,2,2.1,3,0,0,1,1,1,0
191,1,4.8,3,0,0,1,1,1,1
179,2,3.4576578063173806,3,4,0,1,0,0,1
44,4,0.2,1,0,0,0,1,0,0
158,3,5.7594850710705545,2,42,0,1,0,0,1
136,4,4.640527379172048,2,345,0,1,0,0,1
19,2,0.0,3,85,0,0,1,1,0
69,3,0.9,2,0,0,0,0,0,0
38,4,1.6,1,0,0,0,0,0,0
38,3,2.2,3,0,0,0,1,0,0
164,3,3.260444995795865,3,265,1,1,1,1,1
61,4,0.2,3,0,0,0,1,0,0
73,4,1.8,3,0,0,0,1,1,0
65,3,1.7,1,109,0,0,0,0,0
184,2,5.867647465102153,2,46,1,1,0,1,1
24,2,0.2,3,86,0,0,1,0,0
151,4,4.911580958317656,2,182,0,1,1,0,1
181,3,4.1,2,0,0,1,1,1,1
22,3,0.1,2,114,0,0,0,0,0
138,1,5.5305128367191365,2,196,0,1,0,0,1
206,4,6.126971901862061,2,350,0,0,1,1,1
143,4,6.664222422230409,2,306,0,1,1,1,1
161,2,3.1521875675272346,3,156,0,1,1,0,1
102,4,3.4,2,0,0,0,0,0,0
146,4,7.244996316329471,2,184,0,1,1,0,1
158,3,3.9891611760076056,2,69,0,1,0,1,1
94,4,4.1,1,120,0,1,1,1,1
65,3,0.7,2,0,0,0,0,0,0
157,3,6.560411008819124,2,132,0,1,0,1,1
164,1,4.125957814918734,2,365,0,1,1,1,1
49,3,0.5,2,0,0,0,1,0,0
126,3,3.4634485620817648,3,270,0,1,0,0,1
179,1,4.2189830434766735,2,267,1,1,1,0,1
18,1,0.3,1,0,1,1,1,0,0
144,3,3.1952207195416213,3,72,0,1,1,0,1
28,1,0.3,3,0,0,0,1,0,0
60,1,2.5,3,103,0,0,0,0,0
161,3,4.813170981304205,3,57,0,1,0,0,1
15,2,0.3,2,83,0,0,0,0,0
141,2,4.33,1,0,0,0,0,0,0
74,4,0.4,1,0,0,0,0,0,0
113,2,6.3,1,0,0,0,0,0,0
58,1,0.8,2,0,0,0,0,0,0
23,2,0.3,2,118,0,0,0,0,0
22,1,0.2,1,0,0,0,1,0,0
156,2,7.740123221478091,2,304,0,1,0,0,1
13,4,0.6,2,0,0,0,1,0,0
124,2,5.691871133664884,3,71,0,1,0,0,1
130,2,4.53734215391012,3,196,0,1,0,0,1
73,4,2.3,3,0,0,0,0,0,0
188,2,6.9,2,343,0,0,1,0,1
185,2,3.5150334063775768,3,206,0,1,1,0,1
61,1,1.6,1,0,0,0,0,0,0
33,4,0.0,2,0,0,0,1,0,0
129,4,0.3,3,75,0,0,1,0,1
43,2,1.6,3,0,0,0,1,0,0
15,2,1.0,2,101,0,0,0,0,0
22,1,0.1,1,0,0,0,0,0,0
99,1,4.4,1,0,0,0,0,0,1
160,2,4.394708646282034,2,137,1,1,0,0,1
73,1,1.4,3,0,1,0,0,0,0
93,2,1.7,2,0,0,0,0,0,0
28,1,2.0,2,0,0,0,0,0,0
126,4,5.145260918375512,2,5,0,1,0,0,1
175,2,4.920899243807252,2,261,0,1,0,0,1
93,1,2.4,1,0,0,0,1,1,0
133,3,2.9866532178668685,3,215,0,1,1,0,1
18,4,0.4,2,0,0,0,1,0,0
134,1,5.7,1,146,1,0,1,0,0
199,3,4.40503115046788,3,13,0,1,0,0,1
25,4,0.9,2,90,0,0,1,1,0
25,4,1.5,3,0,0,0,1,0,0
50,3,2.5,2,0,0,0,1,0,0
39,4,0.9,1,0,0,0,1,1,0
42,2,0.7,1,101,0,0,1,0,0
75,4,1.9,1,0,0,0,0,0,0
124,1,3.672048351105439,3,258,0,1,1,1,1
111,4,0.3,1,372,1,1,1,0,1
160,2,3.338854360656833,3,314,0,1,1,1,1
44,2,0.3,1,192,0,0,1,0,0
145,2,6.1,3,294,0,1,1,1,1
132,2,0.3,1,403,0,0,0,0,0
75,4,0.7,3,0,0,0,1,1,0
44,1,1.8,1,0,1,0,1,0,0
126,3,5.038808467538356,2,24,0,1,0,0,1
32,1,1.4,3,167,0,0,0,0,0
154,2,8.8,1,0,0,0,1,0,0
150,3,8.107530918603826,3,210,0,1,1,0,1
178,4,3.935100458042809,2,84,0,1,1,0,1
164,4,5.110944590873788,3,283,1,1,0,0,1
145,2,6.308156539244767,2,361,0,1,0,0,1
70,3,2.0,2,0,0,0,1,1,0
88,1,2.8,3,0,1,0,0,0,0
70,3,0.5,3,0,0,0,0,1,0
31,2,1.0,3,0,0,0,0,0,0
180,1,3.5978064588198104,2,40,0,1,0,1,1
171,2,4.368925473101868,3,130,0,1,1,0,1
148,1,5.8,3,0,0,0,1,0,1
159,1,5.5,3,0,0,1,1,0,1
14,4,0.8,1,0,0,0,1,1,0
31,3,1.3,2,0,0,0,1,1,0
198,3,5.611047260640834,3,181,0,1,0,0,1
170,2,3.5217962468915385,2,101,0,1,1,0,1
74,1,3.0,3,0,0,0,0,0,0
132,3,5.649699655957442,2,52,0,1,0,1,1
138,3,4.5761419691207665,2,259,0,1,0,0,1
40,4,1.8,1,0,1,0,0,1,0
217,3,4.147129032015604,3,10,0,1,0,0,1
180,3,5.203139548877521,2,4,0,1,1,1,1
30,2,1.0,2,0,0,0,1,0,0
45,1,0.7,1,0,1,0,1,0,0
122,4,4.1,2,0,0,0,1,0,1
12,1,0.2,1,96,0,0,0,0,0
25,4,0.5,2,0,0,0,0,0,0
130,3,6.3,3,437,0,1,1,1,1
10,4,0.4,2,0,0,0,1,0,0
40,4,0.4,1,135,0,0,1,0,0
60,4,1.3,1,0,1,0,0,0,0
33,3,1.0,2,0,0,0,0,1,0
14,3,0.1,2,113,0,0,1,0,0
63,2,1.8,1,0,0,0,1,0,0
75,3,2.33,2,0,0,0,1,1,0
186,3,5.200859070047748,3,189,0,1,1,1,1
120,4,3.0,2,431,0,0,1,0,1
155,2,0.4,1,107,0,0,0,1,0
139,4,2.9745145607608428,2,71,1,1,1,0,1
84,1,3.7,3,0,0,0,1,0,0
122,2,8.0,1,0,0,0,1,1,0
124,3,4.6403065368296605,3,100,0,1,1,0,1
43,4,1.3,1,0,0,0,1,0,0
68,1,1.5,2,120,0,0,1,1,0
204,3,8.340623767373003,2,294,0,1,0,1,1
144,3,3.1759261735035085,3,311,0,1,0,0,1
126,3,7.826849285728862,2,246,0,1,1,1,1
155,1,1.0,1,256,0,0,1,1,0
130,4,4.8284295394447625,2,231,0,1,0,0,1
38,4,1.7,1,0,0,0,1,1,0
19,4,0.4,2,103,0,0,1,1,0
149,4,3.191640399501498,2,144,1,1,1,0,1
145,2,3.7927268171304416,2,175,0,1,1,0,1
