Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
13,4,1.0,1,95,0,0,0,1,0
51,2,2.8,1,0,0,0,1,0,0
191,3,4.384701438611752,3,135,0,1,1,0,1
33,2,0.3,1,0,1,0,1,0,0
154,1,5.0,3,0,1,1,1,0,1
183,3,3.5750732250285027,2,187,0,1,0,0,1
50,4,2.1,3,0,1,1,1,1,0
64,4,2.1,3,164,0,0,1,0,0
191,4,8.621542239620105,3,161,0,1,1,1,1
197,2,4.990388367639299,3,9,0,1,1,1,1
157,4,8.689252299236053,3,7,0,1,1,0,1
105,2,1.9,1,0,0,0,1,0,0
82,4,3.4,2,0,0,0,1,0,0
33,2,0.8,3,89,0,0,1,0,0
69,4,4.0,3,0,0,0,1,0,0
161,4,4.3,1,0,0,1,1,1,1
90,2,4.5,3,0,0,0,0,1,0
136,3,5.873766165876537,3,156,0,1,1,1,1
41,1,0.2,1,0,0,0,1,0,0
168,3,4.19376002923156,2,236,0,1,1,1,1
100,4,1.7,2,0,0,0,1,0,0
154,3,7.5,3,351,0,1,1,1,1
84,4,2.2,2,323,0,0,1,0,0
40,1,2.4,2,0,1,0,1,0,0
41,4,0.8,1,0,0,0,0,0,0
198,3,9.507998578279057,3,223,0,1,1,1,1
81,2,1.6,3,0,0,0,1,1,0
135,3,4.8,2,0,0,0,1,0,1
22,3,0.7,2,0,0,0,0,0,0
80,4,1.3,3,0,0,0,1,0,0
181,4,3.0861908053597213,3,36,0,1,1,1,1
35,1,1.5,2,0,1,0,0,0,0
62,3,0.9,3,0,0,0,0,0,0
184,1,2.995801807099081,3,22,0,1,1,1,1
29,2,1.4,3,0,0,0,1,1,0
144,2,8.81558402743832,3,29,1,1,0,0,1
11,2,0.0,1,78,0,0,0,0,0
142,3,6.060621013263246,3,135,0,1,1,0,1
83,1,3.0,3,0,0,0,0,0,0
9,1,0.1,2,91,1,0,1,0,0
155,2,7.869975995301032,3,131,0,1,1,1,1
143,3,5.540075529053301,2,20,1,1,1,1,1
193,3,6.3,3,0,0,0,1,0,1
22,2,0.3,2,0,0,0,0,0,0
25,4,1.0,1,0,0,0,1,0,0
109,2,6.8,1,0,0,0,0,0,0
99,1,4.8,3,255,0,0,0,1,1
148,2,5.793840856388383,2,85,0,1,1,0,1
194,4,5.382836440947498,3,192,0,1,0,0,1
74,4,2.2,1,0,0,0,1,0,0
145,3,6.849764460495896,3,227,0,1,1,0,1
30,2,0.7,3,86,0,0,0,0,0
8,4,0.4,3,0,1,0,1,0,0
112,2,2.0,2,382,1,0,0,0,0
30,4,0.1,1,161,0,0,1,1,0
143,3,6.172933536979919,2,88,0,1,0,0,1
59,2,2.5,1,155,0,0,1,0,0
124,2,3.3480614985287516,3,109,0,1,1,0,1
15,1,0.2,1,0,0,0,0,0,0
152,2,6.2301804985384175,2,274,0,1,1,1,1
195,2,4.75,2,477,0,0,0,0,1
73,2,1.1,1,0,0,0,0,0,0
82,2,1.8,1,178,0,0,1,1,0
144,2,6.8,1,0,0,0,1,0,0
18,4,0.3,2,0,0,0,1,1,0
25,2,1.0,2,0,0,1,1,1,0
205,3,3.8949434792716433,2,242,0,1,0,1,1
95,3,0.5,3,0,0,0,0,0,0
81,2,0.4,3,0,0,0,0,0,0
18,1,1.2,3,0,0,0,1,0,0
92,1,2.8,2,0,0,0,1,0,0
175,3,5.69887091887508,2,173,0,1,1,0,1
21,2,0.7,2,0,0,0,1,0,0
150,1,6.33,1,0,0,0,0,0,0
18,2,0.3,1,124,0,0,1,1,0
45,3,0.6,2,131,0,0,1,0,0
123,3,4.3190762571479935,2,134,1,1,1,1,1
134,1,4.38093140127177,3,143,0,1,0,0,1
75,3,3.0,1,0,0,0,0,1,0
200,4,7.092830150177778,3,366,1,0,0,1,1
41,2,0.6,3,193,0,0,0,0,0
54,1,1.6,3,185,0,0,1,0,0
179,4,3.6,2,0,0,0,1,0,1
137,2,5.286228278280597,3,207,1,1,1,0,1
20,4,1.0,1,0,0,0,0,0,0
32,2,0.2,3,0,0,0,1,1,0
20,4,0.5,2,0,0,0,1,0,0
179,2,4.5,3,400,0,0,0,0,1
24,2,0.4,3,88,0,0,0,0,0
139,3,3.185754675657261,2,133,1,1,0,1,1
122,1,0.3,1,0,1,0,1,0,0
52,4,1.5,1,0,0,0,1,1,0
35,1,0.2,1,0,0,0,1,0,0
75,3,2.2,1,0,0,0,1,0,0
93,1,4.3,1,0,0,0,1,0,0
139,1,5.2397901491194725,2,194,0,1,1,1,1
131,1,3.4,1,0,0,0,0,1,0
132,1,0.6,1,157,0,0,0,0,0
65,2,0.1,1,89,0,0,1,0,0
169,3,5.8520820730771295,2,389,0,0,0,0,1
55,1,1.8,3,0,1,0,0,0,0
127,3,8.269158391473919,2,113,1,1,0,0,1
81,1,4.9,1,248,0,0,1,0,0
152,1,4.904811587403245,2,130,0,1,1,0,1
80,3,0.8,1,0,0,0,0,0,0
58,1,2.4,1,0,0,0,0,0,0
51,3,1.4,3,0,0,0,0,0,0
74,1,0.1,2,144,1,0,1,0,0
122,2,0.5,1,0,0,0,0,1,0
140,4,1.8986386147025167,2,328,1,1,1,1,1
163,2,4.7902111785432435,2,31,1,1,1,0,1
30,4,0.3,1,0,1,0,0,1,0
82,1,2.6,2,0,1,1,1,1,0
25,2,0.7,2,103,0,0,0,0,0
45,4,2.6,1,0,0,0,0,0,0
182,3,7.2,2,442,0,1,1,1,1
78,4,2.4,3,0,1,0,0,0,0
83,3,0.5,3,0,0,0,0,1,0
40,1,0.3,1,116,0,0,0,0,0
154,4,5.012069196283152,3,203,0,1,1,1,1
62,3,2.3,1,0,0,0,0,0,0
9,1,0.5,2,98,0,0,1,0,0
70,3,2.33,1,0,0,0,1,0,0
98,4,2.3,3,0,0,0,0,1,0
112,1,0.3,1,229,0,0,0,0,0
32,1,1.1,3,120,0,0,1,0,0
163,3,5.666334065705957,3,83,0,1,1,0,1
88,4,1.4,2,0,0,0,1,1,0
71,4,2.9,1,0,0,0,1,0,0
184,2,4.438449665845162,3,227,0,1,0,1,1
126,3,5.369288894770823,2,3,0,1,0,0,1
91,2,0.0,1,0,0,0,1,0,0
52,4,2.2,1,230,0,0,1,0,0
39,3,1.0,2,0,0,0,1,1,0
122,2,5.264429537713246,2,304,0,1,0,1,1
82,1,1.3,3,0,0,0,1,0,0
22,2,0.9,3,110,0,0,0,0,0
44,4,2.2,1,0,1,0,0,0,0
164,1,1.3,3,0,1,1,1,1,1
194,2,5.050720549682769,2,0,0,1,0,1,1
129,1,5.678133894195763,2,300,0,1,1,1,1
85,2,3.2,1,0,1,0,1,0,0
12,4,0.6,2,0,0,0,1,1,0
48,3,2.2,2,0,0,0,0,1,0
114,1,3.4,1,300,0,0,1,0,0
94,4,2.6,3,0,0,0,1,0,0
84,3,1.6,3,0,0,0,1,0,0
25,1,0.5,2,0,0,0,1,0,0
130,4,4.7,3,134,0,0,0,0,1
163,2,7.180897605672397,2,69,0,1,1,0,1
35,1,0.1,1,0,1,0,1,0,0
135,1,1.5,1,0,0,0,0,0,0
24,2,1.0,1,116,0,0,0,1,0
152,1,5.105850398625815,2,108,0,1,1,0,1
149,3,3.85139813006073,2,173,0,1,1,0,1
182,2,3.2,2,0,0,0,0,0,1
40,2,0.3,1,0,0,0,0,0,0
29,3,0.7,2,0,0,0,1,0,0
172,3,7.987897442026311,2,278,0,1,0,1,1
28,4,1.5,2,0,0,0,1,0,0
154,4,5.811531616675564,2,211,0,1,1,1,1
180,4,3.754479629495563,3,62,0,1,0,0,1
64,4,2.6,1,0,0,0,1,1,0
180,4,7.78783332387813,2,500,0,0,0,0,1
88,2,0.3,1,0,0,0,1,0,0
129,1,6.9541378837398184,2,169,0,1,1,0,1
130,1,0.6,1,311,0,0,0,0,0
154,1,3.0,2,0,1,1,1,0,1
171,3,4.989136162734868,3,153,0,1,1,0,1
64,4,1.7,1,0,0,0,0,0,0
206,1,3.974511766032743,2,134,0,1,1,1,1
44,4,0.6,2,0,0,0,0,1,0
102,3,4.5,3,0,0,0,1,0,1
34,3,1.5,1,0,1,0,0,0,0
130,4,6.340567605964315,2,76,0,1,1,0,1
142,3,4.2,1,359,0,0,0,0,1
133,1,5.0,2,0,0,0,0,1,1
11,1,0.4,2,76,0,0,0,1,0
83,4,2.2,2,0,0,0,1,1,0
124,3,9.49329681209254,3,181,0,1,1,0,1
82,2,1.7,2,0,0,0,1,1,0
169,3,7.2087185068089115,2,269,1,1,0,0,1
112,4,5.0,2,0,0,0,0,1,1
102,2,3.3,1,303,0,0,0,0,0
32,1,0.1,1,0,0,0,0,1,0
129,1,1.3,1,0,0,0,1,1,0
53,4,1.9,3,0,0,0,0,0,0
176,4,6.450568142702338,3,30,0,1,1,1,1
64,3,0.7,2,230,0,0,1,0,0
63,4,1.5,1,0,0,0,1,0,0
173,2,3.3,1,243,0,0,0,0,0
147,2,4.553689452635664,3,181,0,1,1,0,1
133,1,2.6,1,0,0,0,1,0,0
155,2,7.2,1,0,0,0,0,0,0
25,2,0.3,1,0,0,0,0,1,0
31,2,2.0,3,0,0,0,1,1,0
79,4,3.8,2,0,1,0,1,0,0
123,2,3.0,3,0,0,0,0,0,1
186,3,3.03822992344258,2,368,0,1,1,1,1
93,1,2.4,1,0,0,0,1,0,0
33,1,0.75,3,0,0,0,0,0,0
149,3,3.921367772489356,3,405,0,0,1,0,1
170,3,5.500368808782135,2,367,1,1,0,0,1
175,2,1.1,3,0,0,0,1,0,1
45,3,0.5,2,200,0,0,1,1,0
52,4,1.3,2,0,0,0,1,1,0
131,1,4.9,3,0,0,0,1,0,1
70,3,0.3,2,0,0,0,0,0,0
22,3,0.1,2,0,0,0,1,1,0
18,1,0.4,3,0,0,0,1,0,0
155,1,7.3,1,0,0,0,1,1,0
125,2,7.2,1,0,1,0,0,1,0
149,3,3.9994079954966497,3,51,0,1,0,1,1
179,2,3.4349494075999183,3,2,0,1,1,0,1
22,1,1.2,3,0,0,0,1,1,0
125,2,4.6854615370813,2,319,0,1,0,0,1
136,3,5.4110171156766524,2,42,0,1,1,0,1
100,3,0.6,2,0,0,0,1,0,0
71,4,1.8,3,236,0,0,0,0,0
53,1,0.8,2,0,1,0,0,1,0
200,2,7.630500687770059,2,279,0,1,1,1,1
49,1,1.8,1,0,0,0,0,0,0
44,3,1.9,2,141,0,0,0,0,0
22,3,0.9,3,0,0,0,1,0,0
84,3,3.0,2,0,0,0,1,0,0
167,3,3.6141177389324666,3,321,1,1,1,0,1
58,4,1.8,2,154,0,1,1,1,0
61,3,2.6,2,0,0,0,0,0,0
166,2,3.676891585030603,3,138,0,1,1,0,1
165,1,4.05715064538596,3,328,0,1,1,0,1
28,2,0.8,3,0,0,0,0,0,0
44,1,2.0,2,0,0,0,0,0,0
199,1,4.8205839718226535,3,68,0,1,0,0,1
79,3,4.4,1,0,0,0,0,1,0
30,1,1.3,1,0,0,0,1,1,0
89,4,1.9,3,0,0,0,1,0,0
153,4,1.9459367465418125,2,489,1,1,1,0,1
48,3,2.2,1,0,0,0,0,0,0
50,4,2.8,2,0,1,0,1,0,0
93,1,2.7,1,0,0,0,1,0,0
127,3,5.741833909327612,2,3,1,1,0,0,1
63,2,1.0,3,0,0,0,1,0,0
174,3,1.7,3,231,0,1,1,1,1
69,4,1.9,1,0,0,0,0,0,0
44,4,1.3,3,0,1,0,0,0,0
14,2,1.0,1,107,0,0,1,0,0
129,4,4.4,1,140,0,0,0,0,1
150,4,3.208355393446377,3,198,0,1,0,0,1
45,3,0.6,2,117,0,0,1,0,0
62,1,1.8,3,0,0,0,1,0,0
182,1,0.3,2,229,0,1,1,1,1
61,3,2.7,2,0,0,0,0,0,0
119,2,6.1,1,0,0,0,0,0,0
128,3,6.032530911759173,2,59,0,1,1,1,1
118,2,6.8,1,112,0,0,1,0,0
143,3,4.350477759739693,2,448,0,1,1,0,1
30,3,1.3,2,0,0,0,0,0,0
131,2,6.125813339323834,2,87,0,1,1,1,1
172,2,6.5,1,0,0,0,0,0,0
60,4,1.6,1,0,0,0,1,0,0
142,2,5.3659787449342815,2,37,0,1,1,0,1
80,2,0.7,2,0,0,0,1,0,0
49,3,2.2,2,0,1,0,0,0,0
53,3,2.4,2,0,0,0,0,0,0
33,3,1.5,1,0,0,0,0,0,0
142,2,5.38558731908959,3,21,0,1,0,0,1
20,2,0.4,1,80,0,0,0,0,0
65,3,0.5,3,0,0,0,0,0,0
80,2,0.0,3,0,0,0,0,0,0
126,3,3.8796893699903374,3,81,0,1,0,1,1
55,4,2.1,1,108,0,0,1,0,0
83,2,1.7,2,0,0,0,0,1,0
168,2,5.378640323189317,3,85,0,1,1,1,1
175,2,3.4802896587294616,3,216,0,1,1,1,1
93,1,2.8,3,0,0,0,1,0,0
181,3,1.4,1,0,0,0,0,0,1
127,3,4.803635371639718,2,286,0,1,0,1,1
167,2,7.555016897290115,2,70,0,1,1,0,1
154,2,3.3196114472553773,2,110,0,1,1,0,1
44,1,0.8,2,0,0,0,0,0,0
157,1,3.6425171838458343,3,54,0,1,1,0,1
179,3,5.137372381570536,3,342,1,0,0,1,1
129,3,0.7,2,0,0,0,0,0,1
139,2,4.546857397944105,3,153,0,1,1,1,1
55,3,2.2,2,0,0,0,0,0,0
206,2,4.727144980662686,2,256,0,1,0,0,1
49,2,2.1,3,95,0,0,1,1,0
149,2,3.086092133885788,2,62,1,1,0,1,1
51,4,2.6,1,0,0,0,1,0,0
198,3,3.5529027073172728,2,134,0,1,0,0,1
169,3,6.637385472588959,3,100,0,1,1,1,1
147,3,6.1138942956427655,2,208,1,1,0,0,1
188,2,7.0,2,581,0,0,0,0,1
42,3,2.5,2,0,0,0,0,0,0
19,1,1.5,3,0,1,0,0,0,0
209,4,6.599647850503034,3,102,0,1,1,0,1
160,2,8.0,1,0,0,0,1,0,0
138,2,2.0,1,0,0,0,1,0,0
111,2,0.4,1,0,0,0,0,0,0
78,4,2.2,2,236,1,0,0,0,0
32,4,1.1,3,0,0,0,1,0,0
137,2,7.443942824109628,2,343,0,1,0,1,1
73,2,2.3,3,224,0,0,1,1,0
74,3,2.33,2,0,0,0,1,0,0
126,3,4.365909546716659,3,140,0,1,1,1,1
84,4,0.1,2,0,0,0,0,0,0
31,4,0.3,1,156,0,0,1,0,0
65,3,0.5,3,0,0,0,1,0,0
176,1,5.7277391821435675,2,334,0,1,0,1,1
185,1,1.7,1,0,0,0,0,0,0
89,1,0.8,3,146,0,0,1,1,0
43,1,2.1,3,166,0,0,0,1,0
73,4,2.4,1,0,0,0,0,0,0
145,4,1.8,1,198,0,0,1,0,1
8,2,0.3,3,0,0,0,1,0,0
59,2,2.3,3,152,0,0,1,0,0
9,1,0.2,1,0,0,0,1,0,0
161,4,5.280130542402038,2,319,1,0,0,0,1
141,3,3.0850372236635386,3,5,0,1,1,1,1
159,2,3.8274571788752816,3,80,0,1,0,0,1
42,3,0.5,3,0,0,0,1,1,0
141,4,5.1,3,354,0,0,0,0,1
50,3,2.4,1,0,0,0,1,0,0
137,4,6.1828139559706194,2,59,0,1,1,1,1
63,1,1.6,1,118,0,0,1,0,0
191,2,5.432305814681731,3,26,0,1,1,0,1
41,4,1.7,1,0,0,0,1,0,0
110,2,2.0,1,0,0,0,1,0,0
93,2,0.8,3,107,0,0,0,0,0
61,1,1.8,3,0,0,0,1,0,0
125,2,4.763770361230251,2,209,0,1,0,1,1
138,2,7.8,1,227,0,0,1,0,0
155,3,5.114161771428033,3,170,0,1,1,0,1
153,2,3.0,1,0,0,0,0,0,0
172,1,5.2,2,0,0,0,0,0,1
161,3,0.3102239219702021,3,450,0,1,1,1,1
40,2,0.6,3,0,0,0,1,1,0
44,4,2.0,2,0,0,0,1,0,0
149,1,3.9161101302325623,2,107,0,1,1,1,1
81,3,0.8,1,0,0,0,0,0,0
143,3,3.2148231110037058,2,47,0,1,1,0,1
78,2,4.5,3,204,0,0,1,1,0
114,2,6.9,1,0,0,0,1,0,0
177,4,5.850071673769207,3,378,0,0,0,1,1
73,1,1.5,3,252,0,0,1,0,0
59,2,1.9,2,0,0,0,1,0,0
105,2,3.3,1,0,0,0,0,0,0
31,4,1.2,2,0,0,0,0,0,0
91,4,1.9,2,329,0,0,0,0,0
13,4,0.3,1,0,1,1,1,1,0
92,2,1.9,1,131,0,0,1,0,0
48,2,1.67,2,0,1,1,1,1,0
79,2,2.8,1,179,0,0,0,0,0
35,1,1.5,2,118,0,0,0,1,0
148,1,3.7020706023394103,2,138,0,1,0,1,1
148,2,3.898026966065906,2,82,0,1,0,0,1
205,3,4.374111069864838,3,103,0,1,1,0,1
24,4,0.5,2,0,0,0,0,1,0
136,3,4.30110884118848,3,6,1,1,0,0,1
144,2,5.155205616131265,3,28,0,1,1,1,1
58,2,0.6,3,0,0,0,0,1,0
135,1,4.448871879094791,2,41,1,1,1,0,1
18,2,1.0,2,88,0,0,1,1,0
83,4,3.1,1,0,0,0,0,1,1
29,1,0.3,3,0,0,0,0,1,0
91,2,1.7,2,151,0,0,0,0,0
191,1,4.512045969153593,3,65,0,1,0,0,1
123,2,3.789731460636309,3,24,0,1,1,0,1
127,2,3.8442894503926297,2,168,0,1,1,0,1
78,4,3.6,3,141,0,0,1,0,0
72,1,0.7,3,155,0,0,0,0,0
169,2,5.486900103804865,2,112,0,1,0,1,1
136,2,3.710239258576088,2,93,0,1,1,0,1
24,4,0.4,2,0,0,0,0,0,0
30,3,0.5,1,0,0,0,0,0,0
154,3,4.242433196275555,2,16,0,1,0,0,1
131,1,0.9,1,0,0,0,1,0,0
130,3,5.931590803189275,3,18,0,1,0,0,1
91,2,0.0,3,0,0,0,1,1,0
140,1,6.6395479155712245,2,160,0,1,1,0,1
39,2,0.8,1,0,0,0,0,0,0
132,3,7.291601859818767,2,259,0,1,1,1,1
128,4,6.0,3,0,0,0,1,0,1
21,1,0.6,3,101,0,0,0,0,0
10,1,0.1,1,0,0,0,0,0,0
189,1,5.217488789600259,3,235,0,1,0,1,1
155,1,2.9,1,0,0,0,1,0,0
90,2,0.3,1,217,1,0,0,1,0
133,3,4.081016150417768,3,294,0,1,0,1,1
8,1,0.3,1,97,0,0,0,0,0
85,2,1.6,3,0,0,0,1,1,0
162,3,4.521637370807453,3,95,0,1,0,0,1
25,3,0.67,2,0,0,0,1,1,0
50,3,2.2,3,0,0,0,1,1,0
139,3,3.0823975934591155,2,76,0,1,1,0,1
25,3,0.3,3,0,0,0,1,1,0
175,2,3.3,1,0,0,0,1,0,0
44,2,1.6,3,0,0,0,0,0,0
31,2,0.4,3,161,0,0,1,1,0
73,3,2.0,3,285,0,0,0,0,0
138,3,3.300902307448685,2,196,0,1,0,0,1
121,2,3.1,1,408,0,0,1,0,0
125,2,3.878670260267908,3,24,0,1,1,0,1
74,2,0.0,1,0,1,0,1,0,0
167,3,4.10970409001315,2,16,0,1,1,1,1
135,3,5.3,1,0,0,1,1,1,1
23,4,0.2,3,0,0,0,1,0,0
182,1,8.6,1,0,0,0,0,0,0
41,1,1.4,1,0,1,0,1,0,0
153,2,4.012389405864111,2,35,1,1,1,1,1
144,2,4.158657618069439,3,98,0,1,0,0,1
169,1,3.609697566896713,3,288,0,1,0,1,1
144,2,3.1590277940547966,3,108,0,1,1,0,1
71,4,2.0,3,0,0,0,0,1,0
180,1,1.7,1,0,0,0,1,1,0
125,2,0.6,1,0,0,0,0,0,0
44,3,0.5,2,0,0,0,1,0,0
124,2,0.6,1,0,0,0,1,0,0
167,4,6.05572169613263,2,60,0,1,1,1,1
72,1,1.6,3,0,0,0,1,0,0
139,1,6.058363847375015,3,418,0,1,0,1,1
79,4,2.1,3,0,1,0,1,0,0
132,2,3.4088925670290764,2,105,0,1,1,0,1
35,4,1.8,1,0,0,0,1,0,0
154,2,2.8,1,0,1,0,1,0,0
176,1,6.377557797517763,2,34,0,1,0,0,1
78,1,0.2,2,0,0,0,1,0,0
105,4,3.2,1,0,0,0,0,0,1
43,1,1.8,2,0,0,0,1,1,0
155,1,6.156504008512112,3,144,0,1,1,0,1
15,2,0.2,3,0,0,0,0,1,0
165,2,5.06614566100538,2,31,0,1,0,0,1
161,1,2.9,1,0,1,1,1,1,0
182,2,4.282607807095224,2,514,0,1,0,0,1
175,2,5.733449229677957,2,286,0,1,1,0,1
109,1,2.0,1,0,0,0,1,0,0
91,1,2.8,3,330,1,0,1,0,0
21,1,0.67,3,0,0,0,1,0,0
155,3,7.584366568556164,3,407,0,1,1,1,1
170,2,6.2,2,325,0,0,1,0,1
159,2,5.42454910798223,3,160,0,1,0,1,1
134,3,3.5607368763670704,3,164,0,1,0,1,1
62,3,2.2,3,217,0,1,1,1,0
13,1,0.9,3,0,0,0,1,0,0
51,1,2.8,2,0,0,0,1,0,0
45,1,1.3,2,0,0,0,1,0,0
71,3,2.33,1,106,1,0,1,0,0
8,1,0.4,2,0,0,0,1,0,0
43,2,1.6,3,0,1,1,1,1,0
75,4,2.0,3,79,0,0,0,0,0
128,1,5.7,1,0,1,0,0,0,0
44,1,0.3,1,0,0,0,0,0,0
80,2,0.4,1,0,0,0,0,0,0
155,2,5.161222963217901,2,167,0,1,1,0,1
43,1,1.0,3,102,0,0,0,0,0
164,4,5.949161002020091,3,72,1,1,1,0,1
183,2,6.832245715181079,2,53,0,1,1,0,1
20,4,0.4,1,99,0,0,1,0,0
85,3,2.67,1,0,1,0,1,0,0
82,1,2.6,2,240,0,1,1,1,0
84,1,0.1,1,0,0,0,1,0,0
28,1,0.75,3,0,1,0,0,0,0
102,1,2.6,1,0,0,0,1,0,0
48,2,1.0,2,0,0,0,1,0,0
134,4,4.2296991594770095,2,10,0,1,1,1,1
145,2,6.9,1,0,0,0,1,0,0
148,1,5.345277443468455,3,291,0,1,0,0,1
185,2,3.8540231605745854,3,25,0,1,1,1,1
183,1,8.1,1,0,0,0,1,1,0
84,1,0.1,3,0,0,0,1,0,0
73,1,1.5,2,128,0,0,1,0,0
131,3,3.3112796098563915,2,6,0,1,0,0,1
167,1,3.685624619457813,3,365,0,1,1,1,1
161,4,3.2267889613336136,2,254,0,1,1,1,1
114,3,3.3,3,0,0,0,0,0,1
48,4,0.2,3,0,0,0,1,0,0
32,1,0.6,3,152,0,0,0,0,0
62,3,0.8,3,172,0,0,1,0,0
161,4,4.464266393282783,3,165,0,1,1,1,1
19,1,0.67,3,83,0,0,1,0,0
135,3,4.800413409762054,2,105,0,1,0,0,1
49,2,1.5,1,0,1,0,1,0,0
55,1,2.8,1,0,0,0,0,0,0
201,2,4.323544338345454,2,218,0,1,1,0,1
34,1,0.3,3,0,0,0,1,0,0
81,2,0.8,3,0,0,0,0,0,0
202,1,4.7,1,553,0,0,0,0,0
125,2,5.869439800880908,2,108,1,1,1,1,1
151,1,4.457656159163948,3,255,0,1,0,1,1
119,4,5.0,3,0,0,0,1,0,1
50,3,1.1,2,0,0,0,0,1,0
38,2,0.3,1,0,0,0,1,1,0
179,4,6.131671762266395,3,172,1,1,1,0,1
178,2,4.398448713116929,2,58,0,1,1,1,1
15,4,0.8,1,0,0,0,1,0,0
158,3,4.540408757019058,3,353,1,1,0,0,1
165,4,3.366999349459793,2,159,0,1,1,0,1
62,3,2.67,1,240,0,0,0,0,0
28,4,0.2,2,0,1,0,1,0,0
52,3,2.6,3,159,0,0,0,0,0
79,1,0.1,1,0,0,0,1,0,0
59,4,1.2,2,0,0,0,1,0,0
44,1,0.5,3,0,0,0,1,1,0
43,3,0.7,2,153,0,0,1,0,0
181,3,4.972268491195388,3,181,0,1,1,0,1
162,4,4.27223974360514,3,217,0,1,0,1,1
43,3,1.7,2,159,0,0,1,0,0
151,2,5.227975274931381,2,209,0,1,0,0,1
85,4,1.9,3,110,0,0,1,1,0
198,1,4.508213365410618,3,241,0,1,1,1,1
61,3,0.7,1,0,1,1,1,1,0
50,4,0.6,2,0,0,0,0,0,0
31,1,0.3,3,0,0,0,0,0,0
64,4,0.0,1,249,0,0,0,1,0
171,2,3.9906302634701736,3,251,0,1,1,1,1
148,2,5.7791687274967245,2,53,0,1,1,1,1
146,3,6.104970281937647,3,366,1,1,1,0,1
21,3,0.2,2,0,0,0,0,0,0
155,2,4.721512657774472,3,264,0,1,1,0,1
173,4,5.755275559418818,2,329,0,0,0,1,1
34,3,0.6,2,0,0,0,0,0,0
155,2,6.488822270618237,3,155,0,1,0,0,1
112,4,1.8,2,0,0,0,1,0,0
193,2,8.1,3,0,0,0,0,0,1
80,4,2.2,2,0,0,0,1,0,0
215,3,4.391164801648695,3,28,1,1,0,0,1
154,3,5.805227390129493,2,108,0,1,0,0,1
19,4,0.8,1,106,0,0,0,1,0
152,3,4.4305750744684635,2,215,1,1,1,0,1
129,1,5.7,1,0,0,0,1,0,0
41,2,2.4,2,105,0,0,0,0,0
89,2,0.4,1,0,0,0,1,0,0
128,2,3.30583223966608,3,18,1,1,1,0,1
13,4,0.9,2,78,1,0,1,0,0
44,4,0.2,1,0,0,0,0,0,0
10,2,0.2,1,86,0,0,0,0,0
191,3,4.8,2,0,1,1,1,0,1
180,3,2.554664603878026,2,446,0,1,1,1,1
70,2,1.75,3,0,0,1,1,1,0
54,4,2.9,1,189,0,0,1,1,0
162,3,3.5227198645892854,2,199,0,1,1,0,1
79,3,0.8,1,0,0,0,1,0,0
85,2,3.8,3,0,0,0,1,0,0
120,2,3.9,1,0,0,0,1,1,0
74,3,0.7,2,0,0,0,1,1,0
179,4,4.913381657046099,3,338,0,0,1,0,1
55,4,1.1,2,0,0,0,1,0,0
22,1,0.4,3,0,0,0,1,0,0
178,3,5.1296930414448125,2,364,0,1,1,0,1
173,4,5.6959497044652725,2,295,0,1,1,1,1
127,3,3.0700022714413397,1,364,1,1,1,0,1
204,4,6.517039368742851,2,22,0,1,0,1,1
119,1,3.3,2,0,0,1,1,1,1
151,3,5.429746508535147,2,268,0,1,0,0,1
147,1,3.8107025399201873,2,1,0,1,1,0,1
71,2,1.8,1,127,1,0,0,0,0
83,1,2.8,3,0,0,0,0,1,0
162,2,3.930114102151624,2,66,0,1,1,1,1
103,3,4.0,3,0,0,0,0,0,1
92,1,2.0,1,0,0,0,1,0,0
145,1,4.3,1,437,0,0,1,0,0
149,1,0.8,1,0,0,0,1,0,0
174,4,3.4661511040101365,2,53,0,1,0,1,1
156,2,3.6135417548251447,2,181,0,1,1,0,1
111,2,1.2,3,251,0,0,1,0,1
35,4,1.0,2,0,0,0,0,0,0
64,4,2.9,1,189,0,0,0,0,0
122,3,3.04268811211948,2,223,0,1,1,0,1
20,2,0.3,1,0,0,0,0,0,0
49,1,2.4,2,0,0,0,1,0,0
147,3,6.274097641343482,2,198,0,1,1,1,1
31,3,0.4,2,0,0,0,0,1,0
165,2,5.030089420260183,3,150,0,1,1,1,1
154,3,5.319278386752496,2,294,0,1,1,0,1
157,4,3.516864510484256,2,68,0,1,1,1,1
59,4,1.7,1,148,0,0,0,0,0
41,4,2.5,2,0,0,0,0,0,0
112,2,2.0,1,241,0,0,1,0,0
69,1,2.7,2,0,1,0,0,1,0
35,1,0.3,3,120,1,0,1,0,0
60,3,0.5,3,0,0,0,1,0,0
184,2,3.9224150272153135,2,242,1,1,1,0,1
177,4,8.067759390058951,3,9,1,1,1,1,1
190,4,4.1875304020010296,3,194,0,1,0,0,1
158,3,4.0066261940389865,2,4,0,1,0,0,1
30,3,1.3,1,0,1,1,1,1,0
133,2,3.188753190825394,2,300,0,1,1,1,1
132,1,3.8,1,0,0,0,1,0,0
44,1,0.3,1,110,1,0,1,0,0
83,1,0.1,1,0,0,0,1,0,0
189,3,5.690648557977278,3,76,0,1,1,1,1
78,2,2.8,1,0,0,0,1,0,0
21,4,0.4,2,89,0,0,0,1,0
94,2,0.2,1,310,0,0,0,1,0
38,2,1.0,3,0,0,0,0,0,0
