Income,Family,CCAvg,Education,Mortgage,SecuritiesAccount,CDAccount,Online,CreditCard,Personal Loan
53,2,1.0,2,96,0,0,0,1,0
191,3,3.066930046723808,2,355,0,0,0,1,1
59,1,2.4,1,250,0,0,1,0,0
190,3,6.6307165640160735,2,89,0,1,0,1,1
44,2,2.0,2,0,0,0,1,0,0
32,3,1.0,2,0,0,0,0,0,0
78,4,0.4,1,0,0,0,1,0,0
148,2,3.6955975013247775,2,266,0,1,1,0,1
178,4,3.2716754481685517,2,201,0,1,1,0,1
160,4,3.9427940891268634,3,253,0,1,1,1,1
64,2,0.1,1,0,0,0,1,1,0
146,3,6.105417510768441,3,43,1,1,0,0,1
39,2,2.1,3,184,0,0,0,1,0
134,3,3.9408936930849743,3,152,0,1,0,0,1
180,4,3.670430672749669,2,274,0,1,0,0,1
40,2,1.3,1,0,0,0,0,1,0
148,3,7.0,2,0,0,0,1,0,1
78,3,3.0,2,0,0,0,0,0,0
85,3,2.1,1,0,0,0,1,1,0
165,3,5.074859549080808,3,143,1,1,1,1,1
62,3,0.3,3,0,0,0,0,1,0
42,1,1.9,2,0,0,0,0,0,0
21,2,0.0,3,0,0,0,1,0,0
198,4,5.7968540985337915,2,224,0,1,1,1,1
85,1,4.0,3,287,0,0,1,0,0
138,1,7.130358333212715,2,142,1,1,0,0,1
140,3,7.399364486456838,3,90,0,1,0,0,1
22,4,0.3,1,0,0,0,0,0,0
133,1,7.3,1,0,0,0,1,1,0
25,4,0.4,3,0,0,0,0,1,0
189,3,6.2782983752619534,2,69,0,1,0,1,1
83,4,1.8,3,0,0,0,0,1,0
42,1,1.8,3,0,0,0,1,0,0
23,1,0.3,3,0,0,0,1,1,0
44,2,1.0,3,0,0,0,0,0,0
83,4,1.4,2,0,0,0,1,1,0
73,3,2.67,1,219,0,0,1,0,0
141,3,5.572621251324742,2,58,0,1,0,0,1
195,1,4.7,1,0,0,0,1,0,0
108,2,3.8,3,0,0,0,0,1,0
165,3,3.9953722333902735,2,203,1,1,0,0,1
91,1,3.8,1,0,1,0,1,0,0
134,4,5.5075864987297845,2,333,1,1,1,0,1
19,1,1.4,3,98,0,0,0,0,0
90,1,0.3,1,0,0,0,1,0,0
81,3,1.7,2,193,0,0,1,0,0
129,2,4.1122517431009085,2,26,0,1,0,1,1
90,1,2.7,1,323,0,0,0,0,0
218,3,5.3326699139308475,3,345,0,1,1,0,1
55,1,1.6,2,227,0,0,0,0,0
18,1,1.5,3,0,0,0,1,1,0
156,4,1.7400439641736667,2,519,0,1,1,1,1
158,2,6.3,3,0,0,0,1,0,1
165,3,4.851611834588455,2,323,0,1,0,1,1
168,2,4.139391647047312,3,154,1,1,0,0,1
133,1,3.975798563675117,3,152,0,1,0,0,1
45,3,2.3,1,83,1,0,1,0,0
147,3,3.5571405580772955,2,238,0,1,1,0,1
42,2,0.7,3,137,0,0,1,0,0
152,2,4.1141250965192775,2,130,0,1,1,0,1
22,4,0.5,3,109,0,0,1,0,0
153,4,3.2369021816941004,3,57,0,1,1,0,1
156,2,6.055911598871429,2,157,0,1,1,0,1
164,1,4.3,2,0,0,0,0,0,1
20,2,1.4,3,0,0,0,1,1,0
165,4,3.099212507186176,2,203,0,1,1,0,1
101,1,3.9,1,0,1,1,1,0,1
178,2,5.734464199229517,3,21,0,1,0,0,1
8,1,0.4,3,0,0,0,0,1,0
137,2,6.871320097320822,2,260,0,1,1,0,1
155,4,5.3,2,0,0,0,1,0,1
82,2,0.4,1,0,0,0,1,1,0
28,2,0.8,3,0,0,0,0,0,0
126,1,3.820811277535353,3,197,0,1,1,0,1
84,4,1.1,2,180,0,0,1,0,0
33,1,1.5,3,140,0,0,1,1,0
19,2,0.7,2,0,0,0,0,1,0
168,4,4.731496904636896,3,104,0,1,1,0,1
30,2,0.8,3,86,0,0,0,0,0
81,3,1.7,2,171,0,0,1,0,0
23,2,0.2,1,0,0,0,1,0,0
199,3,5.934263757911372,2,34,0,1,0,0,1
45,4,1.0,2,0,0,0,0,1,0
162,1,1.3,1,0,0,0,1,0,0
169,3,4.4616815245740815,2,105,0,1,0,1,1
40,1,2.8,2,0,0,0,0,0,0
186,1,3.104894846189352,2,162,0,1,1,0,1
43,2,0.3,1,0,1,0,0,0,0
75,4,0.2,1,0,0,0,1,0,0
70,1,2.8,1,0,0,0,0,1,0
142,4,3.2153534853758954,3,224,0,1,0,0,1
158,4,6.1,1,0,0,0,0,0,1
175,2,7.009368204577367,3,60,0,1,0,1,1
104,1,1.0,3,0,0,0,1,0,0
138,3,2.2250922376888327,2,391,0,1,1,1,1
138,2,6.1,1,0,0,0,1,0,0
54,1,1.6,2,186,0,0,1,0,0
164,2,5.9276229883620655,2,254,0,1,1,1,1
42,4,2.2,2,185,1,0,1,0,0
163,1,5.714631864284098,3,240,0,1,1,0,1
111,3,4.4,1,0,0,0,1,0,0
158,1,2.4,1,0,0,0,1,0,0
78,1,1.0,3,0,0,0,1,0,0
154,3,6.598196418002436,3,74,0,1,1,1,1
141,3,3.296152537019105,1,376,0,1,1,0,1
80,1,5.2,1,0,0,0,0,0,0
34,4,0.1,3,0,0,0,1,0,0
42,4,2.5,2,194,0,0,1,0,0
91,2,2.8,1,0,0,0,0,0,0
153,4,7.449450710708565,2,188,0,1,1,1,1
157,3,6.409752641450972,2,68,0,1,0,1,1
168,3,6.5,3,118,0,0,1,0,1
122,4,6.350180536269817,3,2,0,1,1,1,1
110,2,1.5,3,0,0,0,1,0,0
153,2,4.272983470156077,2,127,1,1,1,0,1
64,2,1.8,1,0,0,0,0,0,0
63,2,2.2,3,0,0,0,1,0,0
178,2,7.305783715386589,3,182,1,1,1,0,1
12,1,1.0,1,91,1,0,0,0,0
168,3,0.5344653106711164,3,398,0,1,1,1,1
160,2,6.67,1,0,0,0,0,0,0
155,1,7.0,1,0,0,0,0,0,0
168,2,2.8,1,308,0,0,1,0,0
61,4,0.2,3,0,0,0,1,0,0
204,4,3.1940580226190285,3,56,0,1,0,0,1
20,4,0.5,3,0,0,0,1,0,0
50,4,1.8,3,0,0,0,1,0,0
114,1,0.0,1,0,0,0,1,1,0
84,4,1.8,2,0,0,0,0,0,0
55,1,1.4,3,0,0,0,1,0,0
103,1,2.6,1,0,0,0,1,0,0
93,4,1.8,3,0,0,0,0,1,0
78,4,2.6,3,0,0,0,0,1,0
75,3,2.33,1,0,0,0,0,1,0
71,3,0.1,1,162,1,0,1,0,0
183,1,3.0,3,0,0,1,1,1,1
180,1,4.1,1,0,0,0,0,0,0
83,3,1.8,2,0,0,0,1,0,0
174,3,4.124277843395458,2,213,1,1,0,0,1
141,3,5.050255430910033,2,119,1,1,1,1,1
187,4,4.695145461620407,2,139,0,1,1,1,1
72,3,0.3,2,0,0,0,1,0,0
116,3,5.0279598969670545,3,433,1,1,1,0,1
165,2,7.6,1,157,0,0,0,0,0
146,3,5.6279495613185855,1,305,0,1,1,1,1
136,3,3.0004127388876505,3,62,0,1,1,0,1
40,3,0.1,2,111,0,0,1,0,0
142,3,3.0911326931801546,2,4,0,1,1,1,1
154,1,1.7,1,0,0,0,0,1,0
136,2,5.726455946732742,3,191,0,1,1,1,1
25,3,1.0,2,0,0,0,0,1,0
58,4,2.6,1,188,0,0,0,0,0
38,3,0.6,2,0,1,0,0,0,0
190,2,4.5,1,0,0,0,1,0,0
42,3,1.5,1,0,1,1,0,1,0
18,4,0.3,1,0,0,0,0,0,0
140,4,5.655861394335184,2,180,1,1,1,0,1
15,1,0.8,2,0,0,0,1,0,0
115,2,0.4,1,0,0,0,1,0,0
164,3,4.330430442879792,3,26,0,1,0,1,1
180,3,3.3415868707354885,3,154,0,1,1,0,1
83,2,3.8,3,0,1,0,0,1,0
28,4,1.5,3,91,0,0,1,1,0
148,1,4.9166039763086,3,212,0,1,0,1,1
181,2,3.708740445054688,3,107,0,1,0,0,1
24,2,0.9,3,123,0,0,0,1,0
143,4,4.139327861470688,3,26,0,1,1,0,1
168,4,7.087199064258945,2,134,0,1,1,0,1
28,2,0.7,2,82,0,0,1,1,0
156,4,3.945387675579071,3,105,0,1,0,0,1
78,2,0.2,1,0,0,0,0,1,0
94,2,3.1,1,0,0,0,1,0,0
183,2,6.170155992466623,2,432,0,1,0,0,1
147,2,4.022573502780497,3,50,0,1,0,0,1
130,2,4.3169670755517915,3,36,0,1,1,0,1
13,2,0.1,2,0,0,1,1,1,0
95,2,0.0,3,0,0,0,1,1,0
125,2,4.7,3,0,0,0,1,0,1
100,1,0.8,2,0,0,0,1,0,0
131,1,3.8,1,0,0,0,1,1,0
143,1,5.037924091912799,3,155,0,1,1,0,1
148,4,7.0538916602995965,3,221,0,1,0,0,1
55,3,0.9,3,0,0,0,1,1,0
64,3,2.5,1,208,0,0,0,1,0
163,4,4.694686212286372,2,87,0,1,0,1,1
191,2,7.938590219702842,2,106,0,1,1,1,1
154,3,4.839249134148483,3,441,0,1,1,0,1
175,2,7.514574886324907,2,125,0,1,0,0,1
101,1,2.9,3,170,1,0,0,0,0
15,1,0.8,2,115,0,0,1,0,0
59,3,0.5,3,0,0,0,1,0,0
19,3,0.5,1,89,0,0,0,0,0
169,3,4.781965215589076,3,192,0,1,1,0,1
90,2,4.5,3,0,0,0,0,0,0
119,1,1.5,1,0,0,0,1,0,0
128,1,3.4,1,0,0,0,0,0,0
75,4,0.2,3,102,0,0,1,0,0
180,1,1.7,1,0,0,0,1,0,0
83,2,1.4,1,75,1,0,1,0,0
49,2,1.67,2,0,0,0,0,1,0
80,1,1.2,1,0,0,0,1,0,0
163,3,2.977858099588043,2,12,0,1,0,0,1
127,2,4.296440461976297,2,226,0,1,1,0,1
91,1,5.7,1,0,0,0,1,0,0
138,2,5.364773514769902,3,114,0,1,1,1,1
174,3,4.38311480140973,2,6,0,1,1,1,1
93,1,2.8,3,0,0,0,1,0,0
29,1,1.33,1,81,0,0,1,0,0
90,4,1.4,2,0,1,0,1,0,0
30,3,0.1,3,128,0,0,1,0,0
13,2,0.0,1,0,0,0,1,0,0
202,3,4.837891432278066,2,117,0,1,1,1,1
178,3,5.4,3,147,0,0,1,0,1
95,2,4.5,3,275,0,0,0,0,0
119,1,5.4,1,118,0,0,1,0,0
196,3,7.141243309958368,3,55,0,1,1,0,1
163,3,1.4688395356666095,2,305,0,1,0,0,1
60,2,2.8,1,181,0,0,0,1,0
109,4,2.2,2,103,0,0,0,1,0
138,1,4.332440328072458,3,330,0,1,1,0,1
21,4,0.8,1,0,0,0,1,0,0
178,2,3.4018639886768067,3,98,0,1,0,0,1
179,4,4.2,3,0,0,0,0,0,1
103,1,4.6,1,255,0,0,1,0,0
175,2,0.5,1,429,0,0,1,1,0
85,2,2.0,1,161,1,1,1,1,0
42,1,0.3,3,0,0,0,1,0,0
60,1,1.2,1,0,0,0,1,1,0
168,4,4.1,2,0,0,0,1,0,1
150,3,6.447514782587848,3,40,0,1,1,1,1
92,2,1.1,1,0,1,0,0,0,0
128,2,4.623357640664984,3,104,0,1,0,0,1
25,4,0.4,3,115,0,0,0,0,0
70,1,1.6,3,265,0,0,0,0,0
89,3,0.5,3,108,0,0,0,1,0
121,1,5.4,1,158,0,0,1,0,0
61,4,2.6,1,239,0,0,1,0,0
18,1,0.3,3,93,0,0,0,1,0
21,4,0.7,2,0,0,0,1,0,0
11,1,0.67,3,0,1,1,1,1,0
185,3,9.159138725336305,2,315,0,1,1,1,1
174,2,3.364999302327764,2,62,0,1,1,0,1
139,3,3.4,1,483,0,0,1,0,1
69,4,3.4,1,188,0,0,0,1,0
113,3,1.0,1,0,1,0,1,0,0
38,1,1.4,3,0,0,0,0,0,0
54,3,2.4,1,90,0,0,0,1,0
18,1,0.4,3,0,0,0,1,0,0
89,1,0.1,2,170,0,0,1,0,0
22,1,0.6,3,0,0,0,1,0,0
143,2,7.411063512541965,2,199,0,1,0,0,1
105,4,1.7,3,0,1,0,1,0,0
202,2,4.848005999678259,3,30,0,1,0,1,1
34,1,2.0,2,0,1,0,0,0,0
178,2,6.0,2,0,0,0,1,0,1
113,2,2.0,2,315,0,0,0,0,0
40,3,0.1,3,0,0,0,1,0,0
63,3,2.1,3,0,0,0,0,0,0
113,1,0.1,3,0,0,0,0,0,0
174,2,7.7011944718412195,3,144,0,1,0,1,1
60,3,2.5,1,0,0,0,1,0,0
136,1,5.078877478332712,2,114,1,1,1,0,1
9,4,0.2,3,0,0,0,1,0,0
44,3,2.0,3,180,1,1,1,1,0
155,3,5.6048282283001445,2,12,0,1,1,0,1
14,4,0.7,1,0,0,0,1,0,0
129,3,5.718643803485537,3,150,0,1,1,1,1
182,2,6.378783570612378,3,223,0,1,0,0,1
126,3,9.157487457218984,3,109,0,1,0,1,1
42,4,2.5,2,0,0,0,0,0,0
60,4,3.8,2,0,0,0,1,1,0
160,3,7.145622459623357,2,114,1,1,1,1,1
15,1,0.4,3,0,0,0,0,0,0
133,2,5.744153346855713,2,353,0,1,0,0,1
135,2,8.993835991023662,3,141,0,1,0,0,1
33,3,1.0,1,167,0,0,1,0,0
170,3,6.442739308435818,3,165,0,1,0,1,1
182,2,9.292506332457695,3,20,0,1,1,0,1
41,3,2.2,3,0,0,0,0,1,0
29,1,0.2,3,90,0,0,1,0,0
144,1,2.5,1,0,1,1,1,1,0
44,4,1.6,1,180,0,0,1,0,0
167,3,3.28047925624628,3,119,0,1,0,1,1
171,2,3.815915988474493,3,282,0,1,1,0,1
59,1,3.6,2,0,0,0,0,0,0
38,3,0.9,3,0,0,0,0,0,0
183,2,1.4,1,0,0,0,1,1,0
60,2,0.6,3,0,0,0,1,1,0
29,1,1.3,1,0,0,0,0,0,0
14,2,0.1,3,0,0,0,1,0,0
180,4,4.978803053693212,3,217,0,1,1,1,1
135,2,0.6,1,0,0,0,0,0,0
63,2,0.8,3,0,1,0,1,0,0
31,4,0.4,2,161,0,0,1,1,0
81,2,0.4,1,0,0,0,0,1,0
134,2,6.3,1,0,0,0,1,0,0
146,1,5.710101406762727,3,85,0,1,1,0,1
122,3,4.9822747213385545,3,247,1,1,0,0,1
146,3,7.628111957529764,3,57,0,1,0,0,1
184,2,3.261397261414852,2,128,0,1,1,1,1
42,2,1.0,3,78,1,0,1,0,0
148,3,4.598585159022078,1,401,0,1,1,0,1
73,1,0.8,2,0,0,0,1,0,0
21,1,0.5,2,0,1,0,0,1,0
170,3,6.2818161732074085,2,7,0,1,1,0,1
92,2,2.7,1,0,1,1,0,1,0
146,2,4.9575344450979975,2,131,0,1,0,0,1
62,1,0.1,1,0,0,0,1,1,0
50,3,2.33,1,200,0,0,0,0,0
147,3,4.340355420817389,3,148,0,1,1,0,1
29,1,0.3,1,0,0,0,0,0,0
162,4,1.3,1,301,0,0,0,0,1
90,3,0.5,1,0,0,0,1,0,0
15,2,0.7,3,0,0,0,0,0,0
150,3,4.66310513760309,3,305,0,1,0,0,1
35,4,0.2,2,0,0,0,0,1,0
21,1,0.2,1,0,0,0,1,0,0
142,1,3.4,1,496,0,0,1,0,0
185,3,3.1254333652528,2,125,1,1,1,0,1
109,1,1.7,1,0,0,0,1,0,0
73,3,2.3,1,0,0,0,1,0,0
53,3,2.5,1,0,0,0,1,0,0
54,4,1.8,3,235,0,0,1,0,0
31,4,1.0,2,0,1,0,1,0,0
138,4,5.2322545396379745,3,354,1,1,1,0,1
73,3,2.6,3,0,0,0,1,0,0
74,2,2.3,3,0,0,0,0,1,0
186,1,5.6751571672445795,2,128,1,1,1,0,1
147,3,4.925592306384101,2,100,0,1,1,1,1
15,2,0.3,1,0,0,0,1,0,0
169,2,4.294525174008312,3,27,0,1,0,0,1
63,3,0.5,2,0,0,0,1,0,0
184,1,5.4,3,176,0,1,1,1,1
44,3,1.7,1,0,0,0,0,0,0
69,3,2.33,2,0,0,0,0,0,0
119,2,5.4,2,0,0,0,1,0,1
154,4,0.03936862881978875,3,318,0,1,1,0,1
165,4,2.2468859599428432,2,369,1,1,1,0,1
84,4,2.2,2,0,0,0,1,0,0
74,3,3.0,1,0,0,0,0,1,0
118,4,5.6,2,0,0,0,1,0,1
72,2,2.8,1,0,0,0,1,0,0
191,2,4.4,2,0,0,0,1,0,1
153,3,3.021224038856744,2,120,0,1,1,1,1
39,4,0.8,1,0,0,0,1,0,0
193,3,5.423248507216081,3,146,0,1,1,0,1
23,1,1.4,3,0,0,0,0,0,0
23,2,0.0,3,0,0,0,0,0,0
64,2,1.7,3,0,0,0,0,1,0
35,1,0.3,3,0,0,0,1,0,0
32,1,0.3,3,80,0,0,1,0,0
78,4,2.0,2,0,1,0,1,0,0
20,4,1.0,1,134,0,0,1,1,0
74,4,4.0,3,0,0,0,0,0,0
132,3,4.231949014649504,3,121,0,1,0,0,1
185,3,5.931731976074692,3,423,0,0,1,1,1
33,2,0.5,2,0,0,0,1,0,0
180,3,4.81209092385734,3,299,0,1,1,1,1
52,4,2.2,2,0,0,0,0,0,0
32,1,1.33,1,137,0,0,1,1,0
163,1,5.0,1,0,0,0,0,0,0
112,2,1.4,1,0,0,0,1,0,0
138,1,7.292716465858297,3,107,0,1,0,1,1
70,4,1.9,1,0,0,0,1,0,0
168,3,3.391678644797305,3,152,0,1,1,0,1
15,2,0.1,2,90,0,0,1,0,0
32,3,0.4,2,0,0,0,0,1,0
72,4,0.0,1,0,0,0,1,0,0
178,3,3.8294113727170953,2,57,0,1,1,1,1
195,2,4.668338927419397,2,467,0,1,1,0,1
23,1,0.8,2,112,0,0,1,0,0
167,2,5.677796612806763,2,577,0,1,1,0,1
137,1,3.3759189141312027,2,226,0,1,0,0,1
124,3,3.4913819150153382,3,126,0,1,0,1,1
45,1,1.6,2,82,0,0,1,0,0
78,3,2.1,1,0,0,0,1,1,0
173,4,2.0246514703173366,2,383,0,1,1,0,1
125,2,4.505512244321577,3,173,0,1,0,0,1
102,4,2.1,3,139,0,0,0,1,0
142,3,6.412732131506969,3,398,1,1,1,1,1
100,4,3.4,3,0,0,0,0,0,1
74,3,3.0,1,0,0,0,0,0,0
173,1,3.762185891603506,3,133,0,1,0,0,1
172,4,3.853793517858231,3,400,0,0,0,0,1
124,3,3.6571126083355816,2,250,0,1,1,1,1
75,1,2.6,2,0,0,0,0,1,0
177,3,3.1621252007176093,3,548,0,0,0,0,1
132,4,4.933800822752868,2,173,0,1,0,1,1
126,2,4.020093066345272,2,80,0,1,1,0,1
41,3,2.5,2,0,0,0,1,0,0
169,2,5.123395651044257,2,4,0,1,1,0,1
200,2,8.8,1,0,0,0,1,1,0
65,3,2.5,1,222,0,0,1,0,0
183,4,4.608296432100712,3,350,0,0,1,1,1
81,3,1.8,2,275,0,0,0,0,0
29,4,0.1,1,0,0,0,0,0,0
172,2,5.4623254012805855,2,69,0,1,1,0,1
149,2,7.2,1,154,0,0,0,0,0
140,4,8.22693675595158,2,94,0,1,0,0,1
45,4,0.1,1,0,0,0,1,1,0
25,2,0.4,1,113,0,0,1,0,0
135,2,1.4,1,82,0,0,1,1,0
131,1,4.4711319053203935,2,2,0,1,0,0,1
23,3,1.3,2,131,0,0,0,0,0
179,2,4.515900280392893,3,393,1,1,1,1,1
54,2,1.7,1,0,0,0,1,0,0
14,4,0.5,3,0,0,0,0,1,0
197,3,5.65037780262863,2,39,0,1,1,0,1
118,2,3.3,1,0,0,0,0,1,0
29,2,0.5,2,0,0,0,1,0,0
54,4,1.3,1,0,1,0,1,0,0
61,1,2.2,3,0,0,0,0,0,0
177,4,4.3165332565446315,3,100,0,1,1,0,1
109,3,1.0,1,0,1,0,1,0,0
40,2,2.1,3,156,0,0,1,0,0
168,3,4.754864703711953,2,424,0,0,1,0,1
142,2,3.8859417879533353,2,72,0,1,1,1,1
168,3,5.05812158352961,2,229,0,1,0,0,1
23,3,0.67,2,95,0,0,0,0,0
81,3,0.9,2,0,0,0,1,1,0
83,1,2.5,1,0,1,1,1,1,0
80,4,1.8,2,0,0,0,1,1,0
39,1,2.4,1,0,0,0,0,1,0
69,1,0.3,1,0,0,0,1,1,0
144,4,5.6477129093082175,3,257,1,1,1,1,1
81,2,0.0,3,225,0,0,0,0,0
150,2,5.97811420660499,3,202,0,1,1,1,1
39,3,1.0,2,132,0,0,0,0,0
149,3,7.604238594375563,2,213,0,1,1,0,1
72,3,0.8,1,0,0,0,1,0,0
169,4,4.343337742898795,3,278,0,1,1,1,1
84,3,0.6,2,0,0,0,1,0,0
153,2,2.0,1,392,0,0,0,0,0
134,2,4.958415937423363,3,336,0,1,1,0,1
135,3,4.294392882692168,2,2,1,1,0,0,1
41,1,1.9,3,0,0,0,1,1,0
65,1,2.2,3,0,0,0,1,1,0
48,2,2.1,3,0,0,0,0,1,0
113,2,2.0,2,84,0,0,1,1,0
146,1,4.945305454720606,3,224,0,1,0,0,1
111,2,3.6,3,0,0,0,0,1,1
65,3,0.5,3,256,0,0,1,0,0
208,2,3.61624305313152,3,143,0,1,1,0,1
155,2,6.5,1,0,0,0,1,1,0
184,4,3.4,2,0,0,1,1,1,1
24,3,0.4,1,0,0,0,1,1,0
186,3,9.67743507950352,2,245,0,1,0,1,1
125,3,6.124938587696925,3,327,0,1,1,0,1
130,3,5.982943139178013,2,166,0,1,0,1,1
54,1,1.8,1,0,0,0,1,0,0
33,2,1.4,3,0,0,0,1,1,0
81,1,0.8,2,223,0,0,1,0,0
29,1,0.6,3,127,0,0,0,1,0
155,1,7.461494648357641,3,141,0,1,1,0,1
81,1,0.3,1,218,0,0,1,0,0
9,4,0.5,2,0,0,0,0,1,0
15,4,0.6,3,77,0,0,1,0,0
136,4,6.575743754876648,3,123,0,1,0,0,1
85,4,0.1,2,0,0,0,0,1,0
201,2,3.758221208218553,2,68,0,1,1,0,1
128,4,6.993516763612722,2,182,0,1,1,1,1
48,3,2.6,3,169,0,0,0,0,0
95,1,0.3,1,262,0,0,1,0,0
171,2,7.171535071303652,3,203,0,1,0,1,1
93,2,2.7,1,0,0,0,1,1,0
146,2,4.725899051103954,2,19,0,1,0,0,1
8,4,0.7,2,0,1,0,1,0,0
146,4,6.968651383984157,2,93,0,1,1,0,1
146,1,7.290103725936271,2,115,0,1,1,1,1
192,3,6.5088679233652815,2,92,0,1,0,0,1
39,1,2.0,1,0,0,0,1,0,0
29,3,1.0,3,148,0,0,0,1,0
91,1,2.8,2,0,0,0,0,0,0
166,3,3.3461337173285166,3,115,0,1,1,0,1
172,2,6.176442616891624,3,266,0,1,1,0,1
9,1,0.1,2,0,0,0,1,0,0
181,3,5.0087579691301105,2,128,0,1,1,0,1
43,1,2.0,1,0,0,0,1,0,0
147,1,6.203074406828634,3,20,0,1,1,0,1
152,3,3.9309920212668703,2,173,1,1,0,1,1
81,3,1.7,2,0,0,0,1,1,0
154,3,4.075041223633575,2,207,0,1,1,0,1
40,3,0.9,3,0,0,0,1,0,0
165,1,5.0,1,0,0,0,0,1,0
160,1,2.9703425918746267,2,93,0,1,1,0,1
153,3,5.6,1,416,0,0,0,0,1
25,2,0.3,2,0,0,0,0,0,0
64,2,0.1,1,224,0,0,1,1,0
53,1,0.2,1,0,0,0,1,0,0
200,1,3.669267439940463,2,130,0,1,0,1,1
203,4,5.607424036492032,2,278,0,1,0,0,1
40,2,0.3,1,0,1,1,1,1,0
132,1,5.595689995654475,2,318,1,1,0,0,1
9,2,0.7,3,0,0,0,1,0,0
190,3,4.314738176259629,3,179,0,1,0,0,1
142,2,5.806658510574044,3,26,1,1,0,0,1
28,1,1.4,3,118,0,0,1,1,0
149,2,7.632640220837215,2,52,0,1,1,0,1
60,1,2.4,1,98,0,0,1,0,0
32,1,2.0,2,0,0,0,1,1,0
158,4,3.403553446069681,2,76,0,1,0,0,1
182,3,2.6,3,0,0,1,1,1,1
65,2,1.5,1,220,0,0,0,1,0
157,3,6.300223224128961,3,135,0,1,0,0,1
54,4,2.1,1,0,0,0,1,0,0
58,2,2.5,1,0,0,0,0,1,0
73,1,0.8,3,0,0,0,1,0,0
155,1,0.8,1,0,0,0,0,0,0
84,1,3.6,2,0,1,0,0,0,0
145,2,4.1889544413536015,2,244,0,1,0,0,1
70,3,1.4,3,273,0,0,1,1,0
129,1,5.9,3,0,0,0,1,0,1
34,1,0.4,3,0,0,0,0,0,0
124,3,3.3241541211244665,2,7,0,1,1,0,1
54,1,0.7,3,154,0,0,1,1,0
177,3,7.023172175093835,3,14,1,1,1,0,1
168,4,6.6664914327919105,3,336,0,0,1,0,1
157,1,5.129738970240106,2,88,0,1,1,1,1
73,3,2.4,1,185,0,0,0,0,0
121,4,3.768028254379745,2,302,0,1,1,0,1
175,2,6.7,1,0,0,0,1,0,0
95,3,3.7,2,138,0,0,0,1,1
55,4,1.67,3,89,0,0,1,1,0
65,3,2.6,3,0,1,0,0,0,0
71,4,0.1,2,0,0,0,0,0,0
70,1,0.1,2,0,0,0,0,0,0
21,3,1.0,2,0,0,0,0,0,0
21,2,0.2,3,137,0,1,1,1,0
78,4,1.8,3,163,0,0,0,0,0
165,3,4.825313502665536,2,54,0,1,1,0,1
126,2,3.082390697658644,3,200,0,1,1,0,1
218,2,6.67,1,0,0,0,1,0,0
110,3,4.4,1,0,1,0,1,0,0
83,2,0.4,3,248,0,0,1,0,0
39,3,0.6,2,0,0,0,1,1,0
68,1,0.8,3,91,0,0,0,0,0
78,4,1.0,2,0,0,0,1,0,0
50,2,0.8,3,0,0,0,1,0,0
29,3,0.9,3,0,0,0,0,0,0
128,3,3.897305203803605,3,461,0,1,1,0,1
19,2,0.1,3,106,0,0,0,0,0
55,4,1.7,2,0,0,0,1,0,0
169,3,2.90249494613021,2,289,0,1,1,1,1
21,3,1.5,1,0,0,0,0,0,0
58,1,0.0,2,0,0,0,1,0,0
197,3,3.7513209350861345,2,316,0,1,1,0,1
39,4,2.6,1,0,0,0,0,0,0
133,2,5.540496671471435,3,187,0,1,0,0,1
120,2,4.2,3,76,0,0,0,1,1
199,3,3.4901554779364954,2,363,1,1,0,0,1
51,2,1.75,3,0,0,0,0,0,0
82,4,1.8,2,0,0,0,1,0,0
34,4,0.1,3,0,0,0,1,1,0
156,4,5.911370572641381,3,219,1,1,1,0,1
45,3,1.7,2,0,1,0,1,0,0
155,1,4.791426231045794,2,260,0,1,0,1,1
108,2,2.4,2,0,0,0,1,0,0
70,3,1.4,3,0,0,0,1,0,0
48,2,0.6,3,215,0,0,0,1,0
132,3,6.5,3,0,0,0,0,1,1
21,4,0.6,3,0,0,0,1,1,0
132,3,1.2654693575222584,2,347,0,1,0,0,1
177,3,9.894139603916246,2,402,0,0,1,0,1
148,3,8.774746078061122,3,167,0,1,1,0,1
179,1,1.0,1,0,0,0,1,0,0
148,4,5.3451179390676,3,460,1,1,1,0,1
55,4,0.1,3,0,0,0,1,0,0
180,3,8.5,2,535,0,0,0,0,1
124,3,3.833907381594421,2,63,0,1,1,0,1
78,3,0.6,2,0,0,0,1,0,0
167,2,4.212857920551596,2,202,1,1,1,0,1
72,2,1.7,1,0,0,0,1,0,0
136,4,5.715200417521044,2,209,0,1,1,0,1
61,3,3.0,2,0,0,0,1,1,0
39,4,0.4,1,0,0,0,1,1,0
84,4,0.2,1,0,0,0,1,1,0
75,1,3.7,3,280,0,0,0,0,0
39,4,0.2,1,137,0,0,1,1,0
203,2,3.711001002692192,2,39,0,1,0,0,1
139,1,5.103513272523318,2,238,0,1,0,0,1
171,2,3.1441785962586892,2,80,0,1,1,0,1
41,3,2.2,2,0,0,0,1,0,0
138,1,7.0,3,86,0,0,1,0,1
151,2,3.3,1,328,0,0,0,0,0
123,2,4.518927246591892,2,408,0,1,1,1,1
132,3,3.5180199364141864,2,366,1,1,1,1,1
148,4,7.197212081064893,3,39,0,1,1,0,1
69,1,0.1,2,0,0,0,1,0,0
173,3,4.259061503639806,2,285,0,1,0,0,1
81,2,3.7,1,0,1,0,0,0,0
78,4,2.4,1,0,1,1,1,0,0
105,4,1.7,2,0,0,0,1,0,0
